,label,article
2254,1,san bayan natin biktima kawatan airport taxi driver ninoy aquino international aiport naia terminal 2 laki perwisyo takot abot bayan natin si karen mitschek nang banta baril taxi driver bigay gamit baba bastahuwag kang sigaw kasi pag sigaw hingi tulo baril kita mitschek si mitschek balik pilipinas ahon semana santa kakauwi nga lang po day lang po pilipinas driver awa niyo darating lang po kita anak basta buhay bigay mo dagdag mitschek gawa man aksyon pamunuan naia tiyak sagot kumpanya taxi dorobong driver bigay utusan ban yung buo fleet taxi yon saway peste yan sakay talaga ganung yari definite act international airport authority general nager ed monreal ayon ulat tagpuan taxi inabandona suspek lapit lipad source abscbn
2255,1,palo 35 bus driver 17 konduktor positibo shabu tapos isagawa drug testo drug testo operation bahagi opal huli week kasa philippine drug enforcement agency pdea handa transport sector semana santa siguro ligtas sakay biyahe ayon kay pdea director general aaron aquino roon san dispatcher positibo droga rindaw rason nagsagawa mandatory drug testo dami insidente aksidente kalsada driver lango droga curb incident vehicular accident cause drug driver road safe especial lenten season travel rush aquino abot 7729 gawa transport sector sumailalim mandatory drug testo ayon kay aquino driver positibo droga kumpiskahin lisensiya atkailangan daan rehabilitation process kuha kanikanilang lisensiya basa reaksyon lang bayan natin balita suspend license revoke confirmarion test chauffer license iyan rami buhay daladala trip pun intend ccharlie good job pdea kaso positive alis lisensya wala disgrasya pan j panga juicekopo lang buhay sagip panganib ginaw drug test pakage po g nagddrug test labas talaga hapit byahe driver conductor balik man droga n cloma ayunhuliweek ngabuti nga inyokesa dami pan buhay disgrasya ceniza source inq ptv
2256,1,work approval rating roof like 80 plus percent people philippine love duterte job love country ganito opinyon amerikano blogger army veteran kay ulong rodrigo duterte ayon youtube channel coffee goose daan ulo tao tamis salita politician lot like donald trump tell like doesnt speak sweet platitude doesnt tell thing want hear thats operate thing blogger suportado daw hom right intindi antidrug campaign president scream hom right want yes im favor hom right 5100 people weight number people actually kill drug philippine miniscule duterte nation nation youth destroy drug thats true painful thing true dagdag blogger kay goose tama ulo banat baha katolika duterte correct catholic church need clean house wehave problem catholic church year goose ayon impormasyon youtube channel blogger daw unite state army veteran trabaho medium higit 30 taon source coffee goose
2257,1,kayan talumpati pdplaban campaign rally bacolod city tama president rodrigo duterte pinsan sina dati president noynoy aquinoat senador bam aquino ayon ulo wala man daw contribution bansa banat ulo puro negosyo daw si bam man buhay pilipino si bam sapi otso diretso senatorial candidate bam aquino susmaryosep gawa sige lang istorya sige negosyo improve live filipinos wala nagimprove gawa yung tiyo pisan ba siguro yung si ninoy tong dalaw sunod aquino tsk wala con contribution tanong lang kayo yong tingi mata labas sige bayaan mo yang banat president source remate rtvm
2258,1,san haligi tahan ulila tapos datnan wala buhay katawan kayan ina kaawaawa dapit babae buntis si kc montemayor anak 4anyos si chelsea jade menor de edad salad suspek 12 taon gol pisan biktima buntis yari krimen lubao panga base hayag menor de edad suspek pulis bulong daw paslang ina gamit kutsilyo gunot maagawaang kayan sama layo ayon man pulis sangkot droga suspek wala gamit bahay biktima base ulat inquirer patay daw 12anyos suspek ina tapos nakaw p100 source gma inquirer
2259,1,lugod bahagi department transportation dotr balita lagay lrt line 2 east extension project social medium account ayon dotr lapit final phase proyekto final phase gawin track lay kabit electromechanical system ems yari daw bukas april 16 2019 turan proyekto dalaw bagon ista sinag satation antipolo rizal emerald station marikina base impormasyon dotr facebook page nasa 60 completion rate buo proyekto plano dotr light rail transit authority lrta makumpleto proyekto fourth quarter sunod taon 2020 ayon dotr biyahe antipolo tungo recto abot 3 oras igi 40 minuto lang ikinalugod lang bayan natin impormasyon ibinihagi dotr good solution traffic metro buildbuildbuild duterte adminestration lang gawa ganito j lumacang wow thank duterte admin lang kayo dumat tagal nmin pangarap ganetong administration u pontillas highly appreciate thank dotr perform god bless people work good good philippine n source dotr
2260,1,lang buwan antala pirma ulong rodrigo duterte sukal national budget 2019 araw lagda president mukha tuwa lang kongresista p953 bilyon p3757 trillion sukal pondo vinetoe president daling salita supalpal president amo veto p953 billion peso item appropriation detail dpwh programsproject programme priority executive secretary salvador medialdea tanda tabi pangulona pirma illegal budget katuwa man lang netizen gawa president tama yan time end happy day ganid pera congressman r barcos president political stand right pera bayan bayan know care lead bautista buwaya iyak hahaha wala bulsa buti nga rlopez yung isertion yan vetoe iyak kongresista bawas nakaw boto darating election w batag tama yan tatay digong hangad nmn sna ganid pera kxo clakya wla cla nakaw t andrade source ab cnn
2261,1,labas sama loob lang bayan natin overseas filipino worker ofw karanasan isinagawang overseas absentee vote ayon lang ofws hongkong palya daw pcos machine basa boto ayon man lang ofws london daw nagfifee machine balota kundi isasubmit lang embahada daw laman ififeed kina boto man lang daw kahon balota ulong duterte sana karat inyo concern tao kasi election want change want continue change nalay niyo smartmatic comelec roon pandaraya alis gayan isip san ofw london reklamo lang ofws london ganito hagpis tagaitaly liban raw trabaho wala kina lugar bota po amoy daya baga lamig amoy pasko daw amoy daya fillup balota ban tao pasok machine lang porsyento ba sigurado pasok banat ofw italy source jeanette angel aries jeanette angel aries ukdds activity event rezza mae cabrera
2262,1,theres cyberlibel thats anticybercrime law mukha lintik taon si alyas bikoy laki video gat totoo narcolist turan video paratang bikoy anak ulong rodrigo duterte sina paolo veronica sangkot lakaran droga ayon kay philippine national police chief oscar albayalde hanap kilala daw tao nasab libelous video time wala lapit complainant kasi file complaint initiative identify person albyalde posible gamit video linlang botante si paolo duterte takbo bila kongresista know gamit sinosino nagjajive upcoming midterm election baka gamit kanikaninong group political party di natin know propaganda coming midterm election dagdag albayalde gunita alma si maguindanao mayor datu zamzamin video ayon alkalde nakaw daw kayan pirma gamit dokumento pinak bikoy video nasab video taan mali tagasuporta duterte administration video bura nasab youtube channel source cnn inq rap
2263,1,attack collect money defend collect money kayan talumpati malaybalay bukidnon bulgar ulong rodrigo duterte taktika lang miyembro miyembro medium kolekta pera ayon president daw atake politiko upan kita accept payment client write political attack acdc attack collect money defend collect money attack pay believe clean banat president duterte man journalist tanggap pera tanggol yaman protect rich hide secret attack politician genuine want reform thats truth pay resbak ulong duterte hayag banggit president tapos labas ulat philippine center investigative journalism pcij paliwanag yaman milya duterte rehistrado law firm president alegasyon korapsyon milya president ipinagbikitbalikat laman ulo ayon president law firm kayan backup plan sakal alo eleksyon law office backup plan past year case I lose election I lose I sanctuary source income law office liwanag ulong duterte giit palasyo ayos nakadeklara ariarian president source ptv rtvm
2264,1,haba lang miyembro oposisyon senado tawag bukas imbestigasyon kay presidential son davao city vice mayor paolo polo duterte ugnay allege smuggle illegal drug bureau custom boc si senador dick gordon man tindig bukas san phayag tabi gordon pwedeng bukas immbestigasyon wala tibay ebidensiya nagaakusa pwedeng bukas imbestigasyon magsagawa hearing base laman alegasyon gordon hamon rin sina pssupt eduardo p acierto alyas bikoy lantad magsumite swear affidavit tawag lang ulit hearing pag harap min si acierto alyas bikoy pag nagsumite sinumpa salaysay kabit tibay ebidensya banat gordon si bikoy karakter mapanira video milya duterte kalat lang kontra kasalukuyan administrasyon video tabi bikoy sangkot lang anak ulong rodrigo duterte lakaran droga pati menor de edad ank ulo si veronice kitty duterte dira bikoy tanda lantad san alkalde maguindanao tabing nakaw kayan pirma gamit dokumento pinak bikoy milya duterte source news5 pna
2265,1,san istorya man taksil aksyunan news5 host raffy tulfo kayan programa dumulog kay tulfo si ginoo sosimo munoz 42anyos ayon kwento Mr sosimo daw san guwardiya baril haba trabaho baril sanhi kayan pansan roon disability pension negosyo ipon milyon problemalang daw tangay kayan misis si nenita munoz 52anyos pera sama laguyo si vergel briones 24anyos inubos daw misis ipon pera nang tawag programa si misis agad bungad nenita baliw daw si Mr sosimo akusasyon nenita bugbog daw sosimo tabi man gang paniwala tulfo ayon kay tulfo bugbog pansan si mister ayon man laguyo misis pera habol kay babae kundi mapagalaga daw desidido man si Mr sosimo kulong sina nenita si vergel anyaya man tulfo si nenita tungo himpil news5 makapagusap muna ginoo sosimo papakulong lang po iyan kasi wala man gawan sama diyan rami sahod dose trese kinsenas pera po bigay sosimo source news5
